Timestamp,Expected_Time,Accel1_X,Accel1_Y,Accel1_Z,Accel1_Magnitude,Accel2_X,Accel2_Y,Accel2_Z,Accel2_Magnitude
2025-04-16 13:41:24.737514,3.510000,-0.040194,-0.228773,-0.275353,0.360239,-0.041635,-0.258956,-0.323838,0.416728
2025-04-16 13:41:24.741511,3.515000,-0.078432,0.119793,-0.219568,0.262130,-0.079679,0.087837,-0.268336,0.293374
2025-04-16 13:41:24.743506,3.520000,-0.099448,0.283392,0.092710,0.314318,-0.100588,0.250603,0.042353,0.273338
2025-04-16 13:41:24.747029,3.525000,-0.136971,0.448772,0.598950,0.760854,-0.137920,0.415141,0.546017,0.699642
2025-04-16 13:41:24.750176,3.530000,-0.167987,0.405231,0.539997,0.695721,-0.168778,0.371822,0.487364,0.635815
2025-04-16 13:41:24.760710,3.535000,-0.213528,-0.550398,0.225782,0.632068,-0.214088,-0.578945,0.174748,0.641519
2025-04-16 13:41:24.763112,3.540000,-0.209907,-0.574531,0.395056,0.728159,-0.210485,-0.602954,0.343160,0.724994
2025-04-16 13:41:24.764186,3.545000,-0.204635,-0.577268,0.542634,0.818270,-0.205240,-0.605678,0.489988,0.805641
2025-04-16 13:41:24.776668,3.550000,-0.051441,0.429768,-0.260376,0.505116,-0.052825,0.396235,-0.308937,0.505207
2025-04-16 13:41:24.779178,3.555000,-0.007932,0.537707,0.090659,0.545354,-0.009538,0.503625,0.040313,0.505325
2025-04-16 13:41:24.780213,3.560000,0.010218,0.546211,0.272257,0.610389,0.008520,0.512085,0.220986,0.557798
2025-04-16 13:41:24.787753,3.565000,0.132397,0.076449,0.341928,0.374551,0.130078,0.044713,0.290303,0.321240
2025-04-16 13:41:24.803417,3.570000,0.209952,0.093836,0.651843,0.691220,0.207238,0.062012,0.598641,0.636525
2025-04-16 13:41:24.805481,3.575000,0.198747,0.277988,0.395624,0.522777,0.196090,0.245226,0.343725,0.465547
2025-04-16 13:41:24.807689,3.580000,0.182566,0.431992,0.019645,0.469396,0.179991,0.398447,-0.030341,0.438266
2025-04-16 13:41:24.813805,3.585000,0.123017,0.417365,-0.081336,0.442654,0.120745,0.383895,-0.130808,0.423161
2025-04-16 13:41:24.815358,3.590000,0.106375,0.304451,0.172786,0.365870,0.104188,0.271555,0.122021,0.315414
2025-04-16 13:41:24.828319,3.595000,-0.000300,-0.566635,-0.262344,0.624419,-0.001944,-0.595099,-0.310894,0.671418
2025-04-16 13:41:24.830594,3.600000,-0.007914,-0.450397,-0.204778,0.494828,-0.009520,-0.479453,-0.253621,0.542484
2025-04-16 13:41:24.831628,3.605000,-0.011616,-0.275209,0.077234,0.286077,-0.013203,-0.305156,0.026955,0.306628
2025-04-16 13:41:24.845312,3.610000,0.007561,0.430619,-0.180699,0.467057,0.005877,0.397081,-0.229665,0.458753
2025-04-16 13:41:24.846408,3.615000,0.009809,0.372393,-0.254034,0.450895,0.008113,0.339152,-0.302627,0.454613
2025-04-16 13:41:24.848494,3.620000,0.012986,0.217625,-0.196017,0.293175,0.011274,0.185171,-0.244905,0.307235
2025-04-16 13:41:24.850541,3.625000,0.014195,0.034157,0.076991,0.085416,0.012477,0.002636,0.026714,0.029602
2025-04-16 13:41:24.868483,3.630000,-0.092127,0.334836,0.086829,0.357969,-0.093305,0.301786,0.036501,0.317982
2025-04-16 13:41:24.870497,3.635000,-0.113678,0.481028,0.434224,0.657921,-0.114745,0.447233,0.382129,0.599338
2025-04-16 13:41:24.872512,3.640000,-0.135089,0.562399,0.694949,0.904155,-0.136048,0.528191,0.641527,0.842052
2025-04-16 13:41:24.875541,3.645000,-0.165228,0.534174,0.678774,0.879418,-0.166033,0.500109,0.625435,0.817829
2025-04-16 13:41:24.877628,3.650000,-0.183306,0.411412,0.392640,0.597518,-0.184019,0.377972,0.340757,0.541148
2025-04-16 13:41:24.879643,3.655000,-0.197748,0.231311,0.048463,0.308152,-0.198388,0.198787,-0.001669,0.280850
2025-04-16 13:41:24.900523,3.660000,-0.081535,0.199766,-0.230482,0.315716,-0.082766,0.167402,-0.279195,0.335892
2025-04-16 13:41:24.905473,3.665000,0.003141,0.432938,0.292685,0.522599,0.001479,0.399388,0.241311,0.466630
2025-04-16 13:41:24.910804,3.670000,0.093502,0.199225,0.744061,0.775926,0.091380,0.166865,0.690390,0.716123
2025-04-16 13:41:24.915371,3.675000,0.157687,-0.203200,0.092395,0.273298,0.155238,-0.233513,0.042039,0.283539
2025-04-16 13:41:24.932154,3.680000,0.191841,0.415393,0.298021,0.546050,0.189219,0.381932,0.246619,0.492440
2025-04-16 13:41:24.935463,3.685000,0.163884,0.595165,-0.172416,0.640942,0.161404,0.560790,-0.221424,0.624151
2025-04-16 13:41:24.945536,3.690000,0.059841,-0.034982,0.780393,0.783466,0.057891,-0.066151,0.726537,0.731835
2025-04-16 13:41:24.948198,3.695000,0.036021,-0.294917,0.606681,0.675526,0.034192,-0.324763,0.553708,0.642832
2025-04-16 13:41:24.964226,3.700000,-0.008235,0.271237,0.774173,0.820355,-0.009839,0.238510,0.720349,0.758871
2025-04-16 13:41:24.965790,3.705000,-0.004959,0.359665,0.653171,0.745665,-0.006579,0.326488,0.599962,0.683076
2025-04-16 13:41:24.975330,3.710000,0.013945,0.001648,-0.016524,0.021685,0.012228,-0.029708,-0.066326,0.073697
2025-04-16 13:41:24.984073,3.715000,-0.006282,-0.502897,0.610966,0.791344,-0.007896,-0.531685,0.557972,0.770769
2025-04-16 13:41:24.986771,3.720000,-0.023614,-0.397550,0.168378,0.432382,-0.025140,-0.426874,0.117636,0.443499
2025-04-16 13:41:24.987872,3.725000,-0.032105,-0.317728,-0.007262,0.319428,-0.033588,-0.347458,-0.057111,0.353718
2025-04-16 13:41:25.003882,3.730000,-0.187883,0.439781,0.311867,0.570936,-0.188573,0.406196,0.260395,0.518035
2025-04-16 13:41:25.005419,3.735000,-0.198450,0.307718,0.050599,0.369639,-0.199086,0.274806,0.000456,0.339343
2025-04-16 13:41:25.010690,3.740000,-0.216835,-0.213371,-0.092955,0.318097,-0.217378,-0.243632,-0.142368,0.356200
2025-04-16 13:41:25.019759,3.745000,-0.169830,-0.295575,0.631268,0.717430,-0.170612,-0.325418,0.578170,0.685045
2025-04-16 13:41:25.025567,3.750000,-0.091448,0.201202,-0.202444,0.299714,-0.092629,0.168832,-0.251299,0.316600
2025-04-16 13:41:25.035386,3.755000,0.076060,0.235529,0.768812,0.807670,0.074027,0.202984,0.715014,0.746946
2025-04-16 13:41:25.040934,3.760000,0.156475,-0.286784,0.101282,0.342034,0.154032,-0.316671,0.050881,0.355803
2025-04-16 13:41:25.051370,3.765000,0.218476,-0.323008,0.635273,0.745410,0.215718,-0.352711,0.582155,0.714033
2025-04-16 13:41:25.055421,3.770000,0.206742,0.097151,0.644551,0.683832,0.204044,0.065310,0.591386,0.628996
2025-04-16 13:41:25.067241,3.775000,0.100419,0.385604,0.309801,0.504729,0.098262,0.352295,0.258339,0.447779
2025-04-16 13:41:25.070290,3.780000,0.068742,0.108122,0.714077,0.725480,0.066746,0.076225,0.660558,0.668283
2025-04-16 13:41:25.082857,3.785000,-0.009953,-0.218718,-0.081864,0.233748,-0.011548,-0.248952,-0.131333,0.281707
2025-04-16 13:41:25.086439,3.790000,-0.012390,0.092376,0.502324,0.510897,-0.013973,0.060559,0.449882,0.454155
2025-04-16 13:41:25.088559,3.795000,-0.010435,0.275229,0.720073,0.770951,-0.010408,0.316148,0.683161,0.752839
2025-04-16 13:41:25.091941,3.800000,-0.003827,0.463587,0.544046,0.714782,-0.005453,0.429881,0.491392,0.652911
2025-04-16 13:41:25.098898,3.805000,0.011787,0.208090,-0.261253,0.334206,0.010081,0.175684,-0.309809,0.356298
2025-04-16 13:41:25.102065,3.810000,0.014192,-0.112576,0.097904,0.149867,0.012474,-0.143350,0.047521,0.151535
2025-04-16 13:41:25.105606,3.815000,0.009941,-0.439870,0.640564,0.777114,0.008245,-0.468979,0.587419,0.751711
2025-04-16 13:41:25.120402,3.820000,-0.098426,0.253079,0.149033,0.309754,-0.099571,0.220445,0.098389,0.261133
2025-04-16 13:41:25.123871,3.825000,-0.135419,0.482072,0.653493,0.823277,-0.136376,0.448272,0.600282,0.761502
2025-04-16 13:41:25.125385,3.830000,-0.150913,0.514556,0.709104,0.889028,-0.151791,0.480591,0.655611,0.826942
2025-04-16 13:41:25.128029,3.835000,-0.175633,0.462981,0.488529,0.695600,-0.176386,0.429279,0.436157,0.636887
2025-04-16 13:41:25.130030,3.840000,-0.191423,0.343385,0.153477,0.422033,-0.192095,0.310291,0.102810,0.379145
2025-04-16 13:41:25.137124,3.845000,-0.216853,-0.260887,-0.067766,0.345947,-0.217395,-0.290906,-0.117307,0.381638
2025-04-16 13:41:25.140391,3.850000,-0.208640,-0.387920,0.471700,0.645378,-0.209224,-0.417293,0.419414,0.627548
2025-04-16 13:41:25.151839,3.855000,-0.081711,0.365529,-0.314544,0.489107,-0.082941,0.332322,-0.362829,0.498961
2025-04-16 13:41:25.155880,3.860000,-0.013000,0.544987,0.042534,0.546799,-0.014580,0.510867,-0.007568,0.511131
2025-04-16 13:41:25.168885,3.865000,0.181338,-0.442819,-0.288571,0.558789,0.178769,-0.471913,-0.336989,0.606813
2025-04-16 13:41:25.175587,3.870000,0.217991,-0.488041,0.325017,0.625572,0.215236,-0.516904,0.273478,0.623143
2025-04-16 13:41:25.185690,3.875000,0.173967,0.382183,-0.187785,0.459991,0.171435,0.348891,-0.236715,0.455137
2025-04-16 13:41:25.187769,3.880000,0.154400,0.451318,-0.353125,0.593486,0.151968,0.417675,-0.401214,0.598765
2025-04-16 13:41:25.189784,3.885000,0.133760,0.438974,-0.272358,0.533637,0.131434,0.405393,-0.320858,0.533450
2025-04-16 13:41:25.200426,3.890000,0.028861,-0.333343,0.322867,0.464967,0.027069,-0.362994,0.271339,0.454007
2025-04-16 13:41:25.205671,3.895000,-0.001766,-0.372467,-0.372496,0.526772,-0.003403,-0.401919,-0.420487,0.581687
2025-04-16 13:41:25.217860,3.900000,-0.003221,0.575697,0.382925,0.691426,-0.004851,0.541421,0.331091,0.634651
2025-04-16 13:41:25.220081,3.905000,0.002285,0.588109,0.006725,0.588152,0.000627,0.553770,-0.043195,0.555453
2025-04-16 13:41:25.222534,3.910000,0.008061,0.486288,-0.332913,0.589383,0.006374,0.452467,-0.381105,0.591615
2025-04-16 13:41:25.225305,3.915000,0.012781,0.252881,-0.347557,0.430010,0.011070,0.220247,-0.395675,0.452979
2025-04-16 13:41:25.233374,3.920000,0.003259,-0.486116,0.588113,0.763018,0.001596,-0.514989,0.535235,0.742761
2025-04-16 13:41:25.236503,3.925000,-0.012747,-0.528181,0.251591,0.585180,-0.014328,-0.556841,0.200425,0.591986
2025-04-16 13:41:25.252441,3.930000,-0.164388,0.400156,0.500088,0.661239,-0.165197,0.366773,0.447658,0.601839
2025-04-16 13:41:25.255557,3.935000,-0.190446,0.238014,0.037745,0.307157,-0.198124,0.123556,-0.188329,0.299979
2025-04-16 13:41:25.256592,3.940000,-0.197483,0.155696,-0.139152,0.287409,-0.198124,0.123556,-0.188329,0.299979
2025-04-16 13:41:25.258641,3.945000,-0.208497,-0.028300,-0.393409,0.446141,-0.209082,-0.059503,-0.441292,0.491930
2025-04-16 13:41:25.268175,3.950000,-0.196053,-0.436052,0.535521,0.717887,-0.186004,-0.397171,0.483476,0.652757
2025-04-16 13:41:25.270693,3.955000,-0.173945,-0.282124,0.448230,0.557459,-0.174706,-0.312036,0.396064,0.533624
2025-04-16 13:41:25.283212,3.960000,0.016247,0.605777,0.181794,0.632676,0.014518,0.571347,0.130984,0.586349
2025-04-16 13:41:25.286802,3.965000,0.077518,0.418454,0.526869,0.677277,0.075478,0.384978,0.474303,0.615522
2025-04-16 13:41:25.288895,3.970000,0.110491,0.223542,0.397871,0.469553,0.108282,0.191058,0.345961,0.409777
2025-04-16 13:41:25.290995,3.975000,0.140382,0.002645,0.074997,0.159181,0.138022,-0.028716,0.024730,0.143130
2025-04-16 13:41:25.298817,3.980000,0.211225,-0.474525,-0.235995,0.570511,0.208504,-0.503457,-0.284680,0.614805
2025-04-16 13:41:25.302172,3.985000,0.218599,-0.348992,0.313931,0.517816,0.215840,-0.378564,0.262448,0.508701
2025-04-16 13:41:25.315566,3.990000,0.132512,0.381635,-0.413765,0.578279,0.130192,0.348347,-0.461546,0.592722
2025-04-16 13:41:25.325426,3.995000,0.034092,-0.409263,0.270969,0.492019,0.032273,-0.438528,0.219705,0.491547
2025-04-16 13:41:25.346504,4.000000,0.004159,0.583282,-0.274555,0.644682,0.002491,0.548967,-0.323043,0.636968
2025-04-16 13:41:25.355587,4.005000,0.012542,-0.138752,0.184389,0.231103,0.010832,-0.169392,0.133566,0.215988
2025-04-16 13:41:25.362536,4.010000,-0.038574,-0.242835,-0.458297,0.520089,-0.040024,-0.272946,-0.505851,0.576183
2025-04-16 13:41:25.378739,4.015000,-0.170200,0.394001,0.279721,0.512298,-0.170980,0.360650,0.228412,0.459864
2025-04-16 13:41:25.385459,4.020000,-0.212803,-0.189193,-0.593674,0.658428,-0.213366,-0.219577,-0.640539,0.709950
2025-04-16 13:41:25.395494,4.025000,-0.182369,-0.462437,0.369950,0.619653,-0.183088,-0.491431,0.318182,0.613404
2025-04-16 13:41:25.405303,4.030000,-0.046046,0.449730,-0.519239,0.688467,-0.047458,0.416095,-0.566483,0.704479
2025-04-16 13:41:25.407952,4.035000,0.000050,0.544125,-0.124075,0.558092,-0.001597,0.510009,-0.173329,0.538660
2025-04-16 13:41:25.410258,4.040000,0.040304,0.512720,0.238224,0.566795,0.038453,0.478764,0.187126,0.515470
2025-04-16 13:41:25.412353,4.045000,0.075661,0.400025,0.380207,0.557048,0.073630,0.366643,0.328387,0.497681
2025-04-16 13:41:25.415427,4.050000,0.123294,0.137945,0.134392,0.228673,0.121020,0.105897,0.083823,0.181346
2025-04-16 13:41:25.431392,4.055000,0.211401,0.061766,0.334642,0.400613,0.208679,0.030105,0.283054,0.352949
2025-04-16 13:41:25.434653,4.060000,0.192959,0.344732,-0.094533,0.406214,0.190331,0.311631,-0.143937,0.392502
2025-04-16 13:41:25.436523,4.065000,0.178267,0.457888,-0.409753,0.639795,0.175713,0.424211,-0.457554,0.648217
2025-04-16 13:41:25.445426,4.070000,0.087767,0.140828,0.103799,0.195729,0.085674,0.108765,0.053385,0.148391
2025-04-16 13:41:25.452003,4.075000,0.026965,-0.485840,-0.006265,0.486628,0.025182,-0.514715,-0.056119,0.518377
2025-04-16 13:41:25.455365,4.080000,0.005635,-0.588055,-0.543385,0.800692,0.003960,-0.616410,-0.590506,0.853624
2025-04-16 13:41:25.468121,4.085000,-0.005686,0.388723,0.237400,0.455518,-0.007303,0.355398,0.186306,0.401336
2025-04-16 13:41:25.472272,4.090000,0.004411,0.474413,-0.415544,0.630686,0.007257,0.364557,-0.690173,0.780572
2025-04-16 13:41:25.475301,4.095000,0.010846,0.334796,-0.676406,0.754806,0.009144,0.301745,-0.722850,0.783356
2025-04-16 13:41:25.484062,4.100000,0.005634,-0.352046,0.318729,0.474928,0.003959,-0.381602,0.267221,0.465879
2025-04-16 13:41:25.485612,4.105000,-0.000652,-0.395488,0.266732,0.477030,-0.002295,-0.424823,0.215490,0.476356
2025-04-16 13:41:25.499846,4.110000,-0.124697,0.531936,0.144023,0.565020,-0.125709,0.497882,0.093405,0.521933
2025-04-16 13:41:25.505809,4.115000,-0.182205,0.421751,-0.035088,0.460764,-0.182924,0.388258,-0.084795,0.437488
2025-04-16 13:41:25.516163,4.120000,-0.213290,-0.516169,-0.120148,0.571278,-0.213851,-0.544889,-0.169423,0.609377
2025-04-16 13:41:25.519557,4.125000,-0.195658,-0.544060,0.287611,0.645758,-0.196309,-0.572639,0.236262,0.649825
2025-04-16 13:41:25.521673,4.130000,-0.177445,-0.447030,0.233621,0.534698,-0.178188,-0.476103,0.182546,0.540137
2025-04-16 13:41:25.531427,4.135000,-0.038129,0.373109,-0.559646,0.673698,-0.039581,0.339864,-0.606685,0.696520
2025-04-16 13:41:25.533852,4.140000,0.004206,0.433068,-0.173733,0.466636,0.002539,0.399518,-0.222735,0.457418
2025-04-16 13:41:25.536052,4.145000,0.042534,0.390595,0.164109,0.425800,0.040671,0.357261,0.113389,0.377023
2025-04-16 13:41:25.549878,4.150000,0.210028,-0.437103,-0.498826,0.695700,0.207313,-0.466226,-0.546173,0.747429
2025-04-16 13:41:25.555791,4.155000,0.215634,-0.042470,0.284021,0.359124,0.212891,-0.073601,0.232690,0.323859
2025-04-16 13:41:25.565536,4.160000,0.146600,0.605420,-0.711553,0.945692,0.144208,0.570993,-0.757819,0.959749
2025-04-16 13:41:25.581381,4.165000,0.003870,-0.506701,-0.639368,0.815813,0.002204,-0.535469,-0.686000,0.870246
2025-04-16 13:41:25.584866,4.170000,-0.008612,-0.381455,-0.620345,0.728292,-0.010214,-0.410861,-0.667074,0.783517
2025-04-16 13:41:25.587101,4.175000,-0.012034,-0.206089,-0.291847,0.357480,-0.013618,-0.236388,-0.340248,0.414527
2025-04-16 13:41:25.590248,4.180000,-0.011590,0.085964,0.190156,0.209006,-0.013177,0.054180,0.139302,0.150048
2025-04-16 13:41:25.601935,4.185000,0.012328,0.156108,-0.693156,0.710625,0.012034,0.000155,-0.608003,0.608122
2025-04-16 13:41:25.605492,4.190000,0.013958,-0.170949,-0.215177,0.275172,0.012241,-0.201426,-0.263968,0.332267
2025-04-16 13:41:25.618707,4.195000,-0.054165,-0.079606,-0.717960,0.724387,-0.055535,-0.110548,-0.764192,0.774141
2025-04-16 13:41:25.625543,4.200000,-0.125045,0.545166,0.122263,0.572530,-0.126055,0.511046,0.071755,0.531231
2025-04-16 13:41:25.634445,4.205000,-0.202614,0.239171,-0.544732,0.628481,-0.203229,0.206607,-0.591846,0.658992
2025-04-16 13:41:25.635496,4.210000,-0.207895,0.132282,-0.658331,0.702936,-0.208483,0.100263,-0.704867,0.741860
2025-04-16 13:41:25.650413,4.215000,-0.141978,-0.107058,-0.222091,0.284506,-0.142902,-0.137860,-0.270847,0.335834
2025-04-16 13:41:25.655730,4.220000,-0.061314,0.331330,-0.685751,0.764064,-0.062648,0.298297,-0.732148,0.793061
2025-04-16 13:41:25.666646,4.225000,0.121731,-0.034932,0.069873,0.144641,0.119466,-0.066102,0.019632,0.137938
2025-04-16 13:41:25.682371,4.230000,0.212743,-0.051863,0.293250,0.365985,0.210014,-0.082946,0.241872,0.330890
2025-04-16 13:41:25.685481,4.235000,0.196425,0.276344,-0.061615,0.344594,0.193780,0.243591,-0.111187,0.330529
2025-04-16 13:41:25.698418,4.240000,0.070647,0.126806,0.262859,0.300276,0.068641,0.094814,0.211636,0.241849
2025-04-16 13:41:25.705645,4.245000,0.011418,-0.390445,-0.425673,0.577733,0.009714,-0.419805,-0.473392,0.632796
2025-04-16 13:41:25.714323,4.250000,-0.012509,0.052510,0.018046,0.056916,-0.014092,0.020896,-0.031931,0.040679
2025-04-16 13:41:25.715384,4.255000,-0.012039,0.149057,0.173026,0.228694,-0.013624,0.116952,0.122260,0.169738
2025-04-16 13:41:25.730613,4.260000,0.014160,-0.136477,-0.255818,0.290292,0.012442,-0.167130,-0.304402,0.347487
2025-04-16 13:41:25.733634,4.265000,0.010610,-0.418103,0.222111,0.473557,0.008910,-0.447323,0.171095,0.479010
2025-04-16 13:41:25.736264,4.270000,0.002307,-0.564123,0.327846,0.652475,0.000650,-0.592600,0.276292,0.653844
2025-04-16 13:41:25.745471,4.275000,-0.064782,-0.079403,-0.631303,0.639566,-0.066099,-0.110346,-0.677976,0.690070
2025-04-16 13:41:25.750040,4.280000,-0.112572,0.362266,0.015457,0.379668,-0.113645,0.329076,-0.034508,0.349853
2025-04-16 13:41:25.752173,4.285000,-0.135246,0.481469,0.295115,0.580686,-0.136204,0.447672,0.243728,0.527603
2025-04-16 13:41:25.753203,4.290000,-0.145866,0.508844,0.350702,0.634974,-0.146769,0.474909,0.299032,0.580086
2025-04-16 13:41:25.765602,4.295000,-0.216765,-0.271125,-0.376315,0.511966,-0.217308,-0.301092,-0.424286,0.563824
2025-04-16 13:41:25.769692,4.300000,-0.203515,-0.388022,0.270492,0.514922,-0.204125,-0.417394,0.219230,0.513758
2025-04-16 13:41:25.771709,4.305000,-0.189194,-0.331144,0.370928,0.532014,-0.189878,-0.360806,0.319155,0.517779
2025-04-16 13:41:25.773725,4.310000,-0.170006,-0.206507,0.232358,0.354313,-0.170787,-0.236803,0.181290,0.343672
2025-04-16 13:41:25.785357,4.315000,0.007319,0.539968,-0.051268,0.542446,0.005636,0.505873,-0.100893,0.515867
2025-04-16 13:41:25.801360,4.320000,0.210737,-0.576774,-0.362394,0.713027,0.208019,-0.605186,-0.410436,0.760250
2025-04-16 13:41:25.805713,4.325000,0.218196,-0.357548,0.319332,0.526710,0.215440,-0.387076,0.267821,0.517659
2025-04-16 13:41:25.817243,4.330000,0.142720,0.453838,-0.561745,0.736135,0.140348,0.420182,-0.608772,0.752897
2025-04-16 13:41:25.833152,4.335000,0.001783,-0.401240,-0.521255,0.657802,0.000128,-0.430545,-0.568489,0.713126
2025-04-16 13:41:25.835698,4.340000,-0.007382,-0.275960,-0.507737,0.577932,-0.008990,-0.305903,-0.555039,0.633818
2025-04-16 13:41:25.845374,4.345000,-0.005098,0.546835,0.329247,0.638324,-0.006718,0.512706,0.277686,0.583114
2025-04-16 13:41:25.865466,4.350000,-0.016922,-0.512420,0.028435,0.513488,-0.018482,-0.541160,-0.021595,0.541906
2025-04-16 13:41:25.867514,4.355000,-0.032069,-0.412186,-0.309815,0.516635,-0.033552,-0.441436,-0.358124,0.569425
2025-04-16 13:41:25.869528,4.360000,-0.049460,-0.254443,-0.505220,0.567833,-0.050854,-0.284495,-0.552535,0.623553
2025-04-16 13:41:25.873560,4.365000,-0.089664,0.125380,-0.217628,0.266686,-0.090854,0.093395,-0.266406,0.296562
2025-04-16 13:41:25.875574,4.370000,-0.111174,0.284725,0.130365,0.332300,-0.112254,0.251930,0.079816,0.287124
2025-04-16 13:41:25.877660,4.375000,-0.133395,0.390070,0.417033,0.586400,-0.134363,0.356739,0.365025,0.527787
2025-04-16 13:41:25.879676,4.380000,-0.153972,0.417521,0.487852,0.660326,-0.154835,0.384049,0.435484,0.600928
2025-04-16 13:41:25.896561,4.385000,-0.195563,-0.433376,0.502846,0.692036,-0.196214,-0.462518,0.450402,0.674748
2025-04-16 13:41:25.900838,4.390000,-0.153409,-0.115734,0.163630,0.252395,-0.154274,-0.146492,0.112912,0.240851
2025-04-16 13:41:25.905431,4.395000,-0.087989,0.353615,-0.460519,0.587251,-0.089188,0.320469,-0.508061,0.607274
2025-04-16 13:41:25.912258,4.400000,0.028961,0.587082,0.300551,0.660178,0.027168,0.552748,0.249136,0.606908
2025-04-16 13:41:25.915788,4.405000,0.088322,0.361149,0.526048,0.644170,0.086227,0.327964,0.473486,0.582395
2025-04-16 13:41:25.927996,4.410000,0.214479,-0.461686,-0.053017,0.511826,0.211742,-0.490684,-0.102633,0.544186
2025-04-16 13:41:25.931241,4.415000,0.218320,-0.296625,0.456746,0.586743,0.215563,-0.326462,0.404537,0.562757
2025-04-16 13:41:25.935375,4.420000,0.205124,0.066596,0.411506,0.464594,0.202434,0.034911,0.359526,0.414074
2025-04-16 13:41:25.945356,4.425000,0.116835,0.308641,-0.129926,0.354670,0.114595,0.275724,-0.179151,0.348211
2025-04-16 13:41:25.947430,4.430000,0.094640,0.152854,0.228064,0.290403,0.092513,0.120729,0.177018,0.233387
2025-04-16 13:41:25.951427,4.435000,0.054339,-0.223210,0.578732,0.622661,0.052416,-0.253421,0.525902,0.586125
2025-04-16 13:41:25.965547,4.440000,-0.012522,0.026644,0.277633,0.279190,-0.014105,-0.004839,0.226335,0.226825
2025-04-16 13:41:25.976676,4.445000,0.008400,0.509198,-0.338492,0.611498,0.006711,0.475260,-0.386656,0.612715
2025-04-16 13:41:25.978726,4.450000,0.012051,0.361314,-0.369259,0.516764,0.010344,0.328128,-0.417266,0.530930
2025-04-16 13:41:25.991508,4.455000,-0.019518,-0.381681,0.116784,0.399625,-0.021064,-0.411086,0.066304,0.416931
2025-04-16 13:41:25.995586,4.460000,-0.053112,-0.111202,-0.363570,0.383888,-0.054488,-0.141983,-0.411606,0.438802
2025-04-16 13:41:26.007467,4.465000,-0.173824,0.372877,0.459901,0.617058,-0.174586,0.339633,0.407675,0.558596
2025-04-16 13:41:26.023622,4.470000,-0.184114,-0.474759,0.648561,0.824576,-0.184824,-0.503690,0.595376,0.801459
2025-04-16 13:41:26.025672,4.475000,-0.163180,-0.313456,0.443626,0.567174,-0.163996,-0.343208,0.391484,0.545844
2025-04-16 13:41:26.031420,4.480000,-0.082771,0.279182,-0.322903,0.434811,-0.083995,0.246415,-0.371146,0.453348
2025-04-16 13:41:26.039438,4.485000,0.055033,0.475112,0.626849,0.788479,0.053107,0.441347,0.573774,0.725827
2025-04-16 13:41:26.045510,4.490000,0.147343,-0.029625,0.149118,0.211716,0.144948,-0.060821,0.098474,0.185489
2025-04-16 13:41:26.055505,4.495000,0.218281,-0.283115,0.407810,0.542319,0.215524,-0.313021,0.355849,0.520636
2025-04-16 13:41:26.059119,4.500000,0.213601,0.006620,0.697886,0.729872,0.210868,-0.024760,0.644449,0.678523
2025-04-16 13:41:26.061115,4.505000,0.204711,0.191284,0.542218,0.610325,0.202023,0.158964,0.489573,0.552960
2025-04-16 13:41:26.075706,4.510000,0.067682,-0.066073,0.686280,0.692767,0.065692,-0.097084,0.632902,0.643666
2025-04-16 13:41:26.078254,4.515000,0.043810,-0.324400,0.647115,0.725198,0.041941,-0.354096,0.593937,0.692751
2025-04-16 13:41:26.082451,4.520000,0.012523,-0.576810,0.007380,0.576993,0.010814,-0.605222,-0.042543,0.606812
2025-04-16 13:41:26.085577,4.525000,-0.002760,-0.544321,-0.277635,0.611044,-0.004392,-0.572899,-0.326108,0.659226
2025-04-16 13:41:26.089103,4.530000,-0.011382,-0.294642,0.043195,0.298009,-0.012970,-0.324490,-0.006910,0.324822
2025-04-16 13:41:26.091096,4.535000,-0.012530,-0.093995,0.387399,0.398835,-0.014112,-0.124864,0.335542,0.358299
2025-04-16 13:41:26.103309,4.540000,0.010300,0.355640,-0.261245,0.441400,0.008601,0.322483,-0.309801,0.447265
2025-04-16 13:41:26.106283,4.545000,0.013935,0.116141,-0.061905,0.132344,0.012218,0.084203,-0.111475,0.140236
2025-04-16 13:41:26.108389,4.550000,0.012689,-0.167403,0.468393,0.497571,0.010978,-0.197899,0.416124,0.460916
2025-04-16 13:41:26.111567,4.555000,0.008220,-0.312538,0.710963,0.776670,0.006532,-0.342294,0.657460,0.741257
2025-04-16 13:41:26.119885,4.560000,-0.040797,-0.155963,-0.167019,0.232130,-0.042236,-0.186516,-0.216055,0.288534
2025-04-16 13:41:26.125502,4.565000,-0.096187,0.366502,0.151664,0.408140,-0.097344,0.333291,0.101007,0.361609
2025-04-16 13:41:26.135451,4.570000,-0.192215,0.311136,0.187067,0.410787,-0.192883,0.278206,0.136229,0.364912
2025-04-16 13:41:26.150901,4.575000,-0.152657,-0.270854,0.399955,0.506586,-0.153526,-0.300823,0.348034,0.484966
2025-04-16 13:41:26.155852,4.580000,-0.102190,0.081979,-0.154213,0.202348,-0.103316,0.050215,-0.203314,0.233521
2025-04-16 13:41:26.158001,4.585000,-0.067724,0.266464,-0.225507,0.355588,-0.069025,0.233761,-0.274245,0.366905
2025-04-16 13:41:26.160339,4.590000,-0.027846,0.397919,-0.003277,0.398906,-0.029351,0.364548,-0.053146,0.369569
2025-04-16 13:41:26.167377,4.595000,0.092495,0.204351,0.747663,0.780586,0.090379,0.171964,0.693973,0.720652
